listing_id,high,low,medium
6878796,0.022,0.715,0.263
6901435,0.049,0.581,0.37
7098987,0.22266666666666665,0.519375,0.25795833333333335
6868925,0.0845,0.6675,0.248
6862452,0.3438333333333334,0.26516666666666666,0.391
6904865,0.007,0.98,0.013
6872445,0.026,0.561,0.413
6816856,0.014,0.833,0.153
6910410,0.0,0.918,0.082
6847518,0.018,0.64,0.342
6860992,0.009,0.9442,0.046799999999999994
7093387,0.025,0.67,0.305
6891540,0.254,0.478,0.268
6928645,0.026,0.908,0.066
6874105,0.02,0.831,0.149
6819576,0.101,0.66275,0.23625
6817538,0.003,0.984,0.013
6819741,0.474,0.297,0.229
6878626,0.124,0.443,0.433
6901210,0.032,0.741,0.227
6888879,0.072,0.771,0.157
6888947,0.035,0.582,0.383
6883374,0.0,0.952,0.048
6836031,0.02,0.8102,0.1698
6851387,0.0,0.992,0.008
6907149,0.05,0.82,0.13
6882595,0.353,0.4819333333333333,0.16506666666666667
6816916,0.029,0.8,0.171
6878470,0.0,0.976,0.024
6865752,0.041,0.76,0.199
7217321,0.234,0.392,0.374
6944366,0.16633333333333333,0.40073333333333333,0.43293333333333334
6918425,0.192,0.379,0.429
6821736,0.078,0.586,0.336
6936271,0.124,0.33,0.546
6874179,0.151,0.493,0.356
7135281,0.027,0.874,0.099
6942663,0.226,0.349,0.425
6903026,0.097,0.658,0.245
6824421,0.013,0.864,0.123
6820128,0.003,0.661,0.336
6850604,0.018,0.759,0.223
7120955,0.0,0.955,0.045
6847409,0.033,0.763,0.204
7056210,0.03,0.891,0.079
6939935,0.011,0.944,0.045
6844699,0.079,0.6037,0.3173
6833246,0.079,0.6555,0.2655
6845220,0.08,0.248,0.672
6824273,0.315,0.173,0.512
6873326,0.15328571428571428,0.506,0.34071428571428575
6941227,0.005,0.895,0.1
6899355,0.001,0.969,0.03
6880235,0.164,0.571,0.265
6850018,0.088,0.288,0.624
6818489,0.032,0.207,0.761
7159592,0.028,0.804,0.168
7200711,0.089,0.615,0.296
6842278,0.037,0.863,0.1
6829488,0.003,0.829,0.168
6916976,0.045,0.818,0.137
6863573,0.007,0.904,0.089
6900303,0.0,0.998,0.002
6830686,0.24933333333333332,0.452,0.2986666666666667
7088285,0.303,0.37,0.327
6875119,0.18433333333333335,0.491,0.32466666666666666
6852969,0.029,0.86,0.111
6834964,0.0,0.998,0.002
6888066,0.088,0.503,0.409
6862580,0.039,0.762,0.199
6902903,0.266,0.6395,0.0945
6940227,0.01,0.882,0.108
7094978,0.047,0.712,0.241
6849775,0.017,0.772,0.211
6852514,0.033,0.678,0.289
6908752,0.195,0.46,0.345
6926813,0.012,0.466,0.522
6867168,0.057,0.751,0.192
6916938,0.0,0.826,0.174
7217282,0.471,0.2820833333333333,0.24691666666666665
6830318,0.479,0.31,0.211
6841129,0.1182,0.594,0.2878
6933898,0.015,0.565,0.42
6852224,0.078,0.518,0.40399999999999997
6855108,0.182,0.291,0.527
6857681,0.092,0.485,0.423
7167282,0.007,0.973,0.02
6939214,0.102,0.658,0.24
6922283,0.28,0.343,0.377
6859605,0.004,0.938,0.058
6904148,0.074,0.6948333333333333,0.2311666666666667
6882954,0.087,0.348,0.565
6939093,0.008,0.864,0.128
6831383,0.012,0.858,0.13
6894471,0.001,0.981,0.018
6931008,0.063,0.351,0.586
6838588,0.021,0.753,0.226
6851730,0.014,0.873,0.113
6911988,0.002,0.911,0.087
6814325,0.059,0.534,0.407
6838809,0.3261666666666666,0.327,0.3468333333333333
6822777,0.086,0.6133333333333334,0.30066666666666664
6887378,0.068,0.54965,0.38235
6913098,0.001,0.965,0.034
6936520,0.113,0.25933333333333336,0.6276666666666667
6837850,0.094,0.663,0.243
6918818,0.006666666666666667,0.7443333333333333,0.249
6897497,0.003,0.961,0.036
6936577,0.053,0.556,0.391
6826594,0.125,0.266,0.609
6865047,0.053,0.7457999999999999,0.2012
6823879,0.0905,0.5455,0.364
6914868,0.959,0.013,0.028
6863654,0.0,0.985,0.015
6907061,0.06,0.726,0.214
7180725,0.05,0.803,0.147
7205244,0.047,0.766,0.187
6856962,0.196,0.647,0.157
6885323,0.015,0.95,0.035
6912379,0.667,0.216,0.117
6858148,0.022,0.83,0.148
6814582,0.04016666666666666,0.6,0.35983333333333334
6940703,0.0565,0.6065,0.337
7181144,0.041,0.696,0.263
6825868,0.10333333333333333,0.6996666666666668,0.197
6889020,0.102,0.637,0.261
6869287,0.004,0.987,0.009
6871054,0.189,0.277,0.534
6870018,0.007,0.856,0.137
6895217,0.039,0.647,0.314
6855875,0.025,0.794,0.181
7185369,0.044,0.578,0.378
6848724,0.07,0.7745,0.1555
6912010,0.088,0.656,0.256
6911483,0.06216666666666666,0.522,0.41583333333333333
6826557,0.015,0.8058333333333333,0.1791666666666667
6893666,0.007,0.94,0.053
6946801,0.076,0.745,0.179
6871189,0.005,0.9823333333333333,0.012666666666666668
6844700,0.38885,0.12915000000000001,0.482
6832474,0.001,0.954,0.045
6922129,0.037,0.814,0.149
6941269,0.046,0.778,0.176
6850111,0.026,0.877,0.097
6871721,0.013,0.931,0.056
6834277,0.0,0.997,0.003
6815020,0.066,0.8093880952380955,0.12461190476190478
6839790,0.121,0.379,0.5
6929149,0.016,0.844,0.14
6832299,0.19,0.4665,0.3435
6908265,0.001,0.871,0.128
6819513,0.064,0.668,0.268
6922046,0.111,0.704,0.185
6911700,0.005,0.835,0.16
7132375,0.266,0.343,0.391
6826330,0.017,0.32,0.663
6892358,0.166,0.328,0.506
6844735,0.08533333333333334,0.685,0.22966666666666669
6830282,0.008,0.904,0.088
6831883,0.003,0.9856666666666667,0.011333333333333334
6861551,0.245,0.451,0.304
6857472,0.001,0.948,0.051
6844170,0.10859761904761904,0.34425,0.5471523809523811
6870992,0.043,0.728,0.229
6824420,0.057,0.755,0.188
6842673,0.028,0.7919999999999999,0.18000000000000002
6870166,0.752,0.132,0.116
6923521,0.019,0.778,0.203
6923067,0.036,0.508,0.456
7102369,0.0695,0.5385,0.392
6918324,0.007,0.94,0.053
6875753,0.003,0.954,0.043
6858106,0.09,0.466,0.444
6945544,0.01,0.784,0.206
6843762,0.001,0.996,0.003
6916249,0.009,0.829,0.162
6881283,0.117,0.595,0.288
6905410,0.001,0.966,0.033
6892408,0.142,0.501,0.357
6930990,0.24,0.199,0.561
6835400,0.01,0.978,0.012
6867680,0.037,0.52,0.443
6910555,0.018,0.928,0.054
7178838,0.039,0.811,0.15
6925050,0.031,0.678,0.291
6831230,0.479,0.187,0.334
6884393,0.622,0.045,0.333
6850763,0.256,0.42006666666666664,0.3239333333333334
6835259,0.0,0.993,0.007
6878793,0.013,0.971,0.016
6843709,0.054,0.546,0.4
6880861,0.104,0.354,0.542
6927246,0.091,0.54,0.369
6884364,0.068,0.38,0.552
6932934,0.015,0.895,0.09
6943694,0.099,0.474,0.427
6831730,0.003,0.984,0.013
6844928,0.202,0.28575,0.51225
6885511,0.149,0.505,0.346
6844807,0.231,0.2765,0.4925
6817080,0.01,0.946,0.044
6851413,0.043,0.766,0.191
6918623,0.01,0.841,0.149
6932080,0.342,0.224,0.434
7117345,0.001,0.981,0.018
6821425,0.057,0.756,0.187
6924403,0.046,0.847,0.107
6854123,0.03,0.841,0.129
6852889,0.143,0.762,0.095
6866387,0.038,0.818,0.144
6858128,0.079,0.669,0.252
6905129,0.122,0.303,0.575
6932035,0.086,0.636,0.278
6884265,0.114,0.275,0.611
6936966,0.087,0.5765928571428571,0.33640714285714274
6881098,0.034,0.844,0.122
6869941,0.005,0.839,0.156
6864713,0.0146,0.9034,0.082
6905259,0.009,0.918,0.073
6889865,0.037,0.606,0.357
6870562,0.06,0.393,0.547
7124351,0.027,0.789,0.184
6857644,0.001,0.933,0.066
6891045,0.453,0.2926666666666667,0.25433333333333336
6929039,0.053,0.608,0.339
6916229,0.0,0.988,0.012
6833556,0.355,0.263,0.382
6838951,0.149,0.4,0.451
6868487,0.083,0.738,0.179
6869690,0.286,0.3255,0.3885
6864005,0.12516666666666668,0.5818333333333334,0.293
6923234,0.113,0.612,0.275
6827182,0.087,0.62,0.293
7146069,0.039,0.8265,0.1345
6890503,0.02,0.867,0.113
6911066,0.078,0.525388095238095,0.3966119047619047
6876163,0.298,0.556,0.146
6920433,0.036,0.819,0.145
6826987,0.113,0.499,0.388
6831058,0.013,0.842,0.145
6944184,0.025,0.823,0.152
6868480,0.052,0.822,0.126
7097198,0.016,0.822,0.162
6914595,0.068,0.626,0.306
6879535,0.01975,0.825,0.15525
6900971,0.002,0.959,0.039
6878555,0.0798,0.556,0.36419999999999997
6839324,0.145,0.284,0.571
6819925,0.01,0.938,0.052
6839386,0.061,0.619,0.32
6825584,0.11,0.513,0.377
7201758,0.059,0.726,0.215
6864463,0.173,0.32633333333333336,0.5006666666666666
6815348,0.001,0.991,0.008
6820756,0.09,0.669,0.241
6858699,0.102,0.678,0.22
6843115,0.046,0.8854166666666666,0.06858333333333334
6850824,0.005,0.918,0.077
6937635,0.024,0.8,0.176
6828911,0.056,0.803,0.141
7154618,0.01,0.837,0.153
6939143,0.189,0.572,0.239
6823169,0.009,0.861,0.13
6924844,0.132,0.34983333333333333,0.5181666666666667
6815925,0.181,0.451,0.368
6947389,0.0,0.995,0.005
7203267,0.18,0.605,0.215
6825953,0.171,0.469,0.36
6833542,0.049,0.437,0.514
6854302,0.005,0.923,0.072
6843122,0.06733333333333334,0.7486666666666666,0.184
6851851,0.038,0.859,0.103
6879971,0.095,0.775,0.13
7136227,0.0,0.991,0.009
6925138,0.021,0.7765,0.2025
6875050,0.03,0.875,0.095
6935199,0.219,0.369,0.412
6848027,0.03,0.638,0.332
6904795,0.729,0.12366666666666667,0.14733333333333332
6818781,0.059,0.809,0.132
6871081,0.328,0.302,0.37
6888945,0.014,0.648,0.338
6925993,0.055,0.793,0.152
6928183,0.25,0.435,0.315
6847449,0.001,0.975,0.024
6857762,0.055,0.658,0.287
6942172,0.044,0.729,0.227
6916747,0.011,0.886,0.103
6813002,0.173,0.64275,0.18425
6923932,0.0,0.994,0.006
6939669,0.094,0.668,0.238
6854566,0.066,0.806,0.128
6909019,0.047,0.533,0.42
6869921,0.002,0.992,0.006
6864519,0.031,0.5543333333333333,0.4146666666666667
6849438,0.031,0.779,0.19
6916590,0.052,0.611,0.337
6947299,0.076,0.709,0.215
7152604,0.0,0.995,0.005
6894914,0.279,0.482,0.239
6914502,0.028,0.908,0.064
6820113,0.397,0.38491666666666663,0.21808333333333332
6924106,0.005,0.7961714285714285,0.19882857142857138
6840817,0.054,0.7945,0.1515
6913090,0.069,0.56,0.371
6934517,0.115,0.528,0.357
7152770,0.0,1.0,0.0
6868529,0.059,0.5671666666666666,0.3738333333333333
6836709,0.003,0.949,0.048
6868506,0.002,0.925,0.073
6941712,0.065,0.728,0.207
6932760,0.05,0.732,0.218
6850191,0.095,0.622,0.283
6878745,0.151,0.146,0.703
7094259,0.103,0.591,0.306
6831807,0.356,0.291,0.353
6891698,0.002,0.99,0.008
6923465,0.151,0.4803333333333334,0.3686666666666667
6899213,0.211,0.42138333333333333,0.36761666666666665
6923804,0.001,0.947,0.052
6918979,0.004,0.93,0.066
6862421,0.005,0.869,0.126
6900993,0.002,0.893,0.105
6861580,0.012,0.533,0.455
6906474,0.005,0.9695,0.0255
6847010,0.233,0.317,0.45
6817985,0.019,0.858,0.123
6879738,0.19,0.228,0.582
7169995,0.03,0.599,0.371
6901359,0.006,0.899,0.095
6837382,0.007,0.94,0.053
6874250,0.162,0.385,0.453
6886924,0.015,0.891,0.094
6894687,0.063,0.889,0.048
6937873,0.049,0.543,0.408
6852900,0.07426666666666666,0.726,0.19973333333333335
6929432,0.065,0.559,0.376
6844489,0.038,0.761,0.201
6844561,0.067,0.586,0.347
6933747,0.124,0.555,0.321
6940885,0.001,0.96,0.039
6873782,0.171,0.315,0.514
6882375,0.062,0.4783333333333334,0.4596666666666666
6878769,0.044,0.574,0.382
6827016,0.074,0.394,0.532
6820773,0.063,0.569,0.368
6921124,0.028,0.577,0.395
6817935,0.298,0.43,0.272
7144533,0.062,0.507,0.431
6813648,0.152,0.68225,0.16575
6834670,0.067,0.692,0.241
6878185,0.058,0.6474,0.29460000000000003
6923378,0.017,0.666,0.317
6932252,0.14,0.627,0.233
6857065,0.0,0.981,0.019
7169899,0.076,0.616,0.308
6887074,0.022,0.91,0.068
6849463,0.048,0.714,0.238
6934153,0.049,0.664,0.287
7116464,0.079,0.777,0.144
6897412,0.045,0.863,0.092
6925887,0.049,0.39,0.561
6848650,0.061,0.709,0.23
6818453,0.172,0.508,0.32
6943153,0.014,0.724,0.262
6946348,0.763,0.102,0.135
6878770,0.071,0.602,0.327
6827664,0.003,0.8945833333333333,0.10241666666666666
6922984,0.04,0.785,0.175
6864544,0.064,0.7422,0.1938
6931437,0.009,0.929,0.062
7171071,0.026,0.858,0.116
6908215,0.104,0.373,0.523
6813875,0.219,0.5243333333333332,0.25666666666666665
6845221,0.014,0.247,0.739
6900902,0.055,0.698,0.247
6925197,0.176,0.551,0.273
6850783,0.001,0.976,0.023
6869002,0.06675,0.61625,0.317
7172791,0.03166666666666666,0.7463333333333334,0.222
6936176,0.006,0.986,0.008
6839462,0.264,0.493,0.243
6828651,0.029,0.574,0.397
6912630,0.056,0.751,0.193
6925870,0.015,0.806,0.179
6823876,0.048,0.693,0.259
6932538,0.013,0.87,0.117
6905724,0.076,0.75,0.174
6872564,0.002,0.992,0.006
6821027,0.038,0.774,0.188
6943747,0.354,0.458,0.188
7150854,0.003,0.992,0.005
7140107,0.044,0.816,0.14
6925056,0.059,0.63,0.311
6908834,0.016,0.81,0.174
6841620,0.081,0.675,0.244
6927175,0.168,0.219,0.613
6911333,0.161,0.524,0.315
6936227,0.174,0.445,0.381
6935640,0.106,0.441,0.453
6901738,0.023,0.618,0.359
6849053,0.815,0.104,0.081
6879561,0.285,0.384,0.331
7166280,0.342,0.256,0.402
6889409,0.008,0.848,0.144
6898181,0.005,0.971,0.024
6881507,0.001,0.998,0.001
6895263,0.0,0.994,0.006
6830090,0.043,0.812,0.145
7215380,0.134,0.288,0.578
6817698,0.039,0.737,0.224
6906566,0.386,0.33985000000000004,0.27415
6894990,0.052,0.776,0.172
6873889,0.053,0.1015,0.8455
6879553,0.01,0.68,0.31
6878327,0.538,0.191,0.271
6907502,0.117,0.238,0.645
6913646,0.044,0.7365,0.2195
7300745,0.047,0.862,0.091
6839638,0.057,0.6297333333333333,0.31326666666666664
6856873,0.11,0.35006666666666664,0.5399333333333334
6855357,0.053,0.75,0.197
6899979,0.0,0.986,0.014
6908433,0.118,0.601,0.281
6907408,0.001,0.99,0.009
7170775,0.064,0.235,0.701
6894035,0.012,0.908,0.08
6847457,0.003,0.827,0.17
6846258,0.036,0.739,0.225
6833602,0.588,0.174,0.238
7113888,0.089,0.45625,0.45475
6896850,0.139,0.294,0.567
6874757,0.02,0.86825,0.11175
6818474,0.052,0.609,0.339
6902137,0.027,0.6581666666666668,0.31483333333333335
6870798,0.252,0.461,0.287
7127496,0.051,0.705,0.244
6902192,0.071,0.564,0.365
6881324,0.412,0.379,0.209
6928837,0.085,0.587,0.328
6882452,0.126,0.175,0.699
6828286,0.006,0.901,0.093
7126963,0.041,0.727,0.232
6862928,0.004,0.989,0.007
6822277,0.12825,0.613,0.25875
6889752,0.055,0.598,0.347
6861415,0.094,0.635,0.271
6812868,0.1,0.463,0.437
6937889,0.193,0.259,0.548
6935346,0.019,0.8185833333333333,0.16241666666666668
7282611,0.016,0.747,0.237
6936347,0.292,0.424,0.284
6824954,0.01,0.797,0.193
6892538,0.131,0.4096666666666667,0.4593333333333333
6928786,0.005,0.924,0.071
7164678,0.122,0.149,0.729
6889908,0.171,0.536,0.293
6913892,0.571,0.191,0.238
6837599,0.349,0.196,0.455
6925955,0.009,0.966,0.025
6833907,0.156,0.247,0.597
6874618,0.076,0.658,0.266
6877202,0.078,0.378,0.544
6928643,0.01,0.939,0.051
6904977,0.023,0.816,0.161
6890725,0.036,0.847,0.117
6821381,0.047,0.567,0.386
6876184,0.227,0.493,0.28
6900571,0.002,0.949,0.049
6885274,0.01,0.944,0.046
6839484,0.284,0.325,0.391
6940393,0.005,0.835,0.16
6947646,0.027,0.778,0.195
7171492,0.064,0.511,0.425
6929184,0.027,0.797,0.176
6890360,0.028,0.661,0.311
6857523,0.16871428571428573,0.5536666666666668,0.2776190476190476
6913381,0.05,0.745,0.205
6849511,0.0165,0.7955,0.188
6877504,0.016,0.83,0.154
7140050,0.004,0.922,0.074
6821705,0.036,0.8036666666666666,0.16033333333333336
6828363,0.652,0.118,0.23
6834416,0.059,0.7100833333333334,0.23091666666666666
6930248,0.058,0.37,0.572
6859894,0.042,0.807,0.151
6812012,0.006,0.8923333333333334,0.10166666666666667
7163323,0.005,0.954,0.041
6842540,0.203,0.471,0.326
6868726,0.06,0.838,0.102
6941446,0.039,0.6858333333333334,0.2751666666666666
6870488,0.001,0.93,0.069
6839242,0.337,0.344,0.319
7218255,0.005,0.834,0.161
6934549,0.033,0.675,0.292
6889895,0.02,0.892,0.088
6825020,0.015,0.86575,0.11925
6894947,0.343,0.239,0.418
7140525,0.0,0.996,0.004
6911993,0.022,0.926,0.052
6824037,0.053,0.76,0.187
6882446,0.01,0.875,0.115
6902447,0.006,0.88,0.114
6931156,0.056,0.733,0.211
6857795,0.183,0.545,0.272
6831494,0.0,0.995,0.005
6853601,0.003,0.852,0.145
7098382,0.053,0.319,0.628
6896764,0.144,0.529,0.327
6852315,0.002,0.967,0.031
6879859,0.136,0.313,0.551
6823182,0.016,0.83,0.154
7186095,0.154,0.337,0.509
6888297,0.038,0.631,0.331
6862915,0.072,0.683,0.245
6876292,0.019,0.713,0.268
7125390,0.015,0.937,0.048
6894003,0.118,0.479,0.403
6882334,0.02,0.886,0.094
6902258,0.016,0.922,0.062
7202985,0.0,0.998,0.002
6854703,0.052,0.275,0.673
6867192,0.067,0.602,0.331
6891539,0.007,0.8853333333333333,0.10766666666666666
6944423,0.6015,0.1835,0.215
6828554,0.008,0.925,0.067
6909152,0.079,0.1415,0.7795
6916377,0.0,0.996,0.004
6927731,0.025,0.894,0.081
7207035,0.003,0.459,0.538
6823232,0.041,0.815,0.144
6920352,0.083,0.406,0.511
6927006,0.181,0.44,0.379
6882569,0.001,0.959,0.04
6930250,0.083,0.615,0.302
6874927,0.005,0.935,0.06
6819605,0.026,0.842,0.132
6919792,0.018,0.78,0.202
6865137,0.007,0.499,0.494
7129277,0.045,0.68,0.275
6812483,0.007,0.951,0.042
6939010,0.044,0.717,0.239
6946483,0.013,0.609,0.378
6861585,0.07,0.765,0.165
6939744,0.033,0.674,0.293
6892611,0.046,0.552,0.402
6830977,0.704,0.125,0.171
7128814,0.001,0.972,0.027
6923434,0.069,0.692,0.239
6942315,0.026,0.81475,0.15925
6948509,0.488,0.27,0.242
6890231,0.016,0.901,0.083
6912207,0.014,0.783,0.203
6838584,0.014,0.872,0.114
6847995,0.053,0.497,0.45
6917463,0.05,0.542,0.408
6903844,0.003,0.928,0.069
7157390,0.027,0.624,0.349
6855342,0.119,0.721,0.16
6835231,0.13,0.617,0.253
6862121,0.0,0.998,0.002
6945521,0.122,0.551,0.327
6867420,0.006,0.779,0.215
6905101,0.064,0.3695,0.5665
6818496,0.0945,0.593,0.3125
6918925,0.015,0.761,0.224
7123427,0.209,0.431,0.36
6814336,0.1124,0.662,0.22560000000000002
6911832,0.0036666666666666666,0.9673333333333334,0.029
6947977,0.06,0.491,0.449
6835357,0.004,0.991,0.005
6893083,0.0554,0.5546,0.39
6869401,0.001,0.972,0.027
6936872,0.165,0.48,0.355
6943363,0.005,0.896,0.099
6814666,0.084,0.525,0.391
6831228,0.227,0.416,0.357
6930325,0.058,0.622,0.32
7135468,0.169,0.573,0.258
6935649,0.147,0.075,0.778
6842816,0.019,0.8116666666666666,0.16933333333333334
6836648,0.001,0.994,0.005
6843370,0.484,0.17,0.346
6829452,0.037,0.5885666666666666,0.37443333333333334
6814410,0.047,0.7822,0.1708
6861393,0.012,0.933,0.055
6947636,0.07,0.385,0.545
6884926,0.091,0.558,0.351
6948404,0.101,0.549,0.35
6879094,0.133,0.60275,0.26425
6887261,0.1105,0.6690166666666668,0.22048333333333334
6926944,0.078,0.405,0.517
6839343,0.049,0.648,0.303
6897753,0.046,0.842,0.112
6831379,0.05,0.793,0.157
6836705,0.107,0.449,0.444
6844690,0.026,0.816,0.158
6828230,0.003,0.991,0.006
6830259,0.303,0.27,0.427
6932110,0.035,0.41,0.555
6855525,0.569,0.3316666666666666,0.09933333333333333
6912282,0.009,0.9326,0.0584
6887875,0.011,0.824,0.165
6897869,0.004,0.885,0.111
6833923,0.054,0.451,0.495
6938496,0.013,0.916,0.071
6906448,0.0,0.988,0.012
6920599,0.026,0.701,0.273
6931933,0.003,0.933,0.064
7141703,0.109,0.648,0.243
6856601,0.116,0.604,0.28
6861629,0.305,0.227,0.468
6871574,0.032,0.805,0.163
6813724,0.021,0.622,0.357
6881040,0.053,0.87375,0.07325
6849238,0.014,0.809,0.177
6874203,0.117,0.56,0.323
6872301,0.11,0.7605,0.1295
6926122,0.012,0.976,0.012
6939969,0.01,0.898,0.092
6825814,0.064,0.397,0.539
7186170,0.001,0.967,0.032
6825880,0.074,0.287,0.639
6884791,0.082,0.459,0.459
6821357,0.039,0.78525,0.17575
6878281,0.289,0.176,0.535
6826274,0.098,0.529,0.373
6893401,0.269,0.6775,0.0535
6916446,0.0,0.994,0.006
6866042,0.031,0.882,0.087
6875316,0.027,0.911,0.062
7127588,0.01,0.891,0.099
6858014,0.003,0.964,0.033
6941487,0.456,0.158,0.386
6843123,0.49,0.377,0.133
6876888,0.032,0.896,0.072
6934688,0.126,0.437,0.437
6820861,0.03571428571428571,0.828,0.1362857142857143
6843755,0.0165,0.8695,0.114
6944973,0.04,0.814,0.146
6881747,0.077,0.21,0.713
6813603,0.048,0.78,0.172
6828988,0.07,0.6381666666666668,0.2918333333333334
6821920,0.0514,0.7136,0.235
7127604,0.084,0.723,0.193
6938542,0.216,0.313,0.471
6837880,0.054,0.743,0.203
6852092,0.184,0.582,0.234
6910395,0.014,0.8259166666666667,0.16008333333333333
6932175,0.048,0.557,0.395
6849066,0.068,0.676,0.256
6863912,0.57,0.1845,0.2455
6902673,0.047,0.693,0.26
6916858,0.025,0.924,0.051
6948262,0.136,0.381,0.483
6894002,0.338,0.15644999999999998,0.50555
6885322,0.06,0.394,0.546
7221273,0.0165,0.9025,0.081
6831285,0.05,0.841,0.109
6916257,0.002,0.995,0.003
6936285,0.037,0.685,0.278
6841694,0.013,0.769,0.218
6824601,0.06566666666666666,0.452,0.4823333333333334
6836071,0.13016666666666665,0.598,0.2718333333333333
6904669,0.035,0.871,0.094
6878834,0.071,0.498,0.431
6816237,0.107,0.602,0.291
6834249,0.003,0.973,0.024
6902274,0.017,0.909,0.074
6827266,0.045,0.713,0.242
6874541,0.02,0.872,0.108
6871159,0.018,0.866,0.116
7227127,0.063,0.538,0.399
6910909,0.008,0.908,0.084
6936374,0.049,0.8425,0.1085
6818024,0.06,0.825,0.115
6886456,0.091,0.446,0.463
6892989,0.127,0.374,0.499
6933005,0.024,0.885,0.091
7099456,0.357,0.339,0.304
6819978,0.09,0.613,0.297
6891067,0.15,0.564,0.286
6890293,0.191,0.533,0.276
7227285,0.017,0.85875,0.12425
6832830,0.051,0.568,0.381
6841520,0.206,0.43190000000000006,0.3621
6910275,0.006,0.933,0.061
6937683,0.256,0.243,0.501
6933270,0.006,0.949,0.045
6812476,0.15122222222222223,0.501,0.3477777777777778
6882897,0.081,0.308,0.611
7113595,0.249,0.373,0.378
6903675,0.003,0.94,0.057
6926060,0.115,0.819,0.066
6853481,0.147,0.409,0.444
6912261,0.367,0.318,0.315
6844889,0.338,0.265,0.397
6869643,0.14,0.749,0.111
6906668,0.056,0.606,0.338
6831616,0.064,0.656,0.28
6906696,0.004,0.845,0.151
6862562,0.019,0.761,0.22
6826894,0.16588333333333333,0.432,0.4021166666666666
6845318,0.061,0.69,0.249
7106077,0.046,0.872,0.082
6934267,0.073,0.49,0.437
6863883,0.003,0.961,0.036
6942369,0.126,0.515,0.359
6840714,0.082,0.412,0.506
6829415,0.05,0.744,0.206
7229517,0.135,0.405,0.46
6859082,0.125,0.439,0.436
6903792,0.002,0.982,0.016
6829472,0.012,0.6916666666666667,0.2963333333333334
6928067,0.055,0.815,0.13
6858490,0.091,0.704,0.205
6815949,0.077,0.25,0.673
6940975,0.0,0.962,0.038
6902125,0.008,0.8563999999999999,0.1356
6820904,0.049,0.537,0.414
6940010,0.002,0.97,0.028
6905757,0.001,0.997,0.002
6849644,0.255,0.317,0.428
6852373,0.146,0.409,0.445
6903570,0.001,0.974,0.025
6815833,0.005,0.834,0.161
6849835,0.455,0.292,0.253
6838944,0.027,0.873,0.1
6857371,0.086,0.7095,0.2045
6867550,0.023,0.7493333333333334,0.22766666666666666
6833786,0.069,0.567,0.364
6876864,0.015,0.797,0.188
6875810,0.027,0.809,0.164
6938881,0.066,0.623,0.311
6839439,0.023,0.688,0.289
6897335,0.02,0.808,0.172
6818845,0.014,0.705,0.281
6830806,0.005,0.825,0.17
6939414,0.007,0.989,0.004
6900342,0.008,0.8660833333333333,0.12591666666666668
6872713,0.002,0.988,0.01
7150184,0.171,0.41681666666666667,0.41218333333333335
6862349,0.103,0.299,0.598
6914491,0.01,0.917,0.073
6881492,0.26,0.245,0.495
6838079,0.109,0.562,0.329
6913891,0.054,0.6012833333333333,0.34471666666666656
6814517,0.141,0.692,0.167
6927681,0.06386666666666667,0.7701333333333333,0.166
6910611,0.037,0.446,0.517
6933030,0.073,0.325,0.602
6836331,0.0,0.999,0.001
6885995,0.103,0.321,0.576
6876526,0.053,0.855,0.092
6855056,0.492,0.173,0.335
6905295,0.001,0.973,0.026
